FileName,rename_unweighted,jsjiami_unweighted,jsjiami_recover_unweighted_old,jsjiami_recover_unweighted,,,
63698.js,0.941176471,0.149253731,0.163934426,0.384615385,,,
6370.js,0.181818182,0.03030303,0.047619048,0.058823529,,,
63735.js,0.571428571,0.096774194,0.166666667,0.166666667,,,
63757.js,1,0.264705882,0.321428571,0.321428571,,,
63886.js,1,0.15,0.428571429,0.428571429,,,
63991.js,0.8,0.171428571,0.206896552,0.285714286,,,
64206.js,0.25,0.068965517,0,0.25,,,
6422.js,0.181818182,0.03125,0.05,0.066666667,,,
64381.js,0.5,0.086956522,0.2,0.2,,,
64405.js,1,1,0,0,,,
64486.js,0.333333333,0.135135135,0.142857143,0.217391304,,,
64731.js,0.368421053,0.157894737,0.24,0.206896552,,,
6476.js,0.357142857,0.025974026,0.030769231,0.037037037,,,
64890.js,0.571428571,0.152542373,0.166666667,0.191489362,,,
64988.js,0.8,0.261904762,0.366666667,0.47826087,,,
6500.js,0.594827586,0.013188518,0.013312451,0,,,
65036.js,0.730769231,0.311111111,0.358974359,0.388888889,,,
65052.js,0.692307692,0.152542373,0.169811321,0.219512195,,,
65083.js,0.730769231,0.157894737,0.2,0.236842105,,,
65192.js,0.722222222,0.142857143,0.166666667,0.272727273,,,
65219.js,1,0.325,0.6,0.52,,,
65234.js,0.722222222,0.162790698,0.189189189,0.24137931,,,
65267.js,0.722222222,0.155555556,0.179487179,0.24137931,,,
65290.js,0.833333333,0.25,0.318181818,0.4375,,,
65321.js,0.722222222,0.139534884,0.162162162,0.206896552,,,
65545.js,0.657894737,0.048076923,0.054945055,0.056818182,,,
6566.js,0.595041322,0.036231884,0.037878788,0.053763441,,,
65663.js,0.705521472,0.098191214,0.099737533,0.122186495,,,
65828.js,0.579881657,0.024725275,0.025104603,0.046035806,,,
6586.js,0.637254902,0.047619048,0.05,0.070588235,,,
65949.js,0.894736842,0.23255814,0.27027027,0.3125,,,
66144.js,0.619047619,0.044776119,0.046875,0.089552239,,,
66199.js,0.75,0.052083333,0.060240964,0.1,,,
66225.js,0.552631579,0.08496732,0.088435374,0.136842105,,,
66260.js,0.555555556,0.087649402,0.089795918,0.120218579,,,
66323.js,0.565217391,0.113300493,0.116751269,0.15862069,,,
66363.js,0.48,0.092783505,0.107142857,0.121621622,,,
66365.js,0.652173913,0.027491409,0.028070175,0.074074074,,,
66377.js,0.75,0.161290323,0.2,0.263157895,,,
66394.js,0.857142857,0.176470588,0.285714286,0.260869565,,,
66399.js,0.488372093,0.105263158,0.086956522,0.153846154,,,
66479.js,0.336283186,0.00931677,0.009493671,0.026315789,,,
66502.js,0.388297872,0.013513514,0.013671875,0.035,,,
66894.js,0.7,0.117647059,0.19047619,0.266666667,,,
67717.js,0.8,0.083333333,0.166666667,0.166666667,,,
67724.js,0.666666667,0.04,0.054054054,0.1,,,
67737.js,0.705882353,0.092307692,0.115384615,0.230769231,,,
67894.js,0.666666667,0.130434783,0.176470588,0.214285714,,,
67918.js,0.666666667,0.130434783,0.176470588,0.428571429,,,
68040.js,0.75,0.076923077,0.115384615,0.2,,,
6806.js,0.875,0.290322581,0.36,0.375,,,
68139.js,0.5,0.103448276,0.176470588,0.25,,,
68297.js,0.666666667,0.107142857,0.2,0.333333333,,,
68647.js,0.5,0.032258065,0.034682081,0.06741573,,,
68706.js,0.777777778,0.044444444,0.060606061,0.1,,,
68856.js,1,0.2,0,0.266666667,,,
69433.js,0.428571429,0.043478261,0.1,0.111111111,,,
69578.js,0.666666667,0.111111111,0.15625,0.208333333,,,
69705.js,0.428571429,0.045454545,0.1,0.111111111,,,
69826.js,0.794871795,0.089552239,0.109090909,0.12244898,,,
70158.js,1,0.137931034,0.25,0.363636364,,,
70346.js,0.866666667,0.175,0.25,0.368421053,,,
70353.js,1,0.0625,0.333333333,0.333333333,,,
70745.js,1,0.066666667,0.5,1,,,
70748.js,0.538461538,0.129032258,0.222222222,0.266666667,,,
7091.js,0.558718861,0.027455121,0,0.042414356,,,
71056.js,1,0.066666667,0.5,0.5,,,
7124.js,0.657142857,0.213114754,0.236363636,0.25,,,
71310.js,0.714285714,0.041666667,0.083333333,0.111111111,,,
71371.js,1,0.15,0.428571429,0.428571429,,,
7156.js,0.272727273,0.066666667,0.117647059,0.166666667,,,
7167.js,0.461538462,0.075471698,0.1,0.148148148,,,
71716.js,1,0.025072324,0.025218235,0.052525253,,,
71739.js,0.75,0.115384615,0.230769231,0.272727273,,,
71855.js,0.666666667,0.115384615,0.15,0.214285714,,,
72068.js,0.666666667,0.047619048,0.125,0.2,,,
72137.js,0.666666667,0.112,0.117647059,0.14,,,
72227.js,0.536363636,0.076502732,0.077777778,0.123348018,,,
72273.js,0.550458716,0.110169492,0.112554113,0.169934641,,,
72470.js,0.638297872,0.091954023,0.098765432,0.114285714,,,
72620.js,0.5,0.023255814,0.02739726,0.057142857,,,
72841.js,0.6,0.1,0.135135135,0.151515152,,,
72930.js,0.817518248,0.052208835,0.054852321,0.066326531,,,
72949.js,0.733333333,0.03030303,0.05,0.058823529,,,
72951.js,0.72,0.06993007,0.076335878,0.217391304,,,
72989.js,0.466666667,0.029411765,0.047619048,0.05,,,
73243.js,0.909090909,0.087719298,0.113636364,0.128205128,,,
73244.js,0.9,0.074626866,0.090909091,0.131578947,,,
7325.js,0.769230769,0.279069767,0.4,0.444444444,,,
73432.js,1,0.012160229,0.012256669,0.021223471,,,
73442.js,0.625,0.081632653,0.111111111,0.181818182,,,
73506.js,0.724137931,0.074074074,0.097560976,0.095238095,,,
738.js,0.689655172,0.18,0.243243243,0.219512195,,,
74079.js,0.839285714,0.042553191,0,0,,,
74119.js,0.9,0.051948052,0,0.072727273,,,
74363.js,0.823529412,0.205128205,0.242424242,0.363636364,,,
77100.js,0.776119403,0.028985507,0,0,,,
7745.js,0.88,0.238095238,0.344827586,0.285714286,,,
7775.js,0.565217391,0.043902439,0.046632124,0.068181818,,,
79736.js,0.666666667,0.071428571,0.133333333,0.142857143,,,
79754.js,1,0.066732478,0.066798419,0.125092524,,,
79783.js,0.759259259,0.154761905,0.183098592,0.188405797,,,
79806.js,0.675,0.155555556,0.181818182,0.233333333,,,
79827.js,1,0.225806452,0.28,0.35,,,
79855.js,0.546666667,0.118644068,0.12173913,0.164705882,,,
79897.js,0.7,0.110091743,0.116504854,0.148148148,,,
79935.js,0.853658537,0.174418605,0.1875,0.272727273,,,
79940.js,0.518518519,0.060606061,0.074074074,0.0625,,,
80024.js,0.333333333,0.074074074,0.142857143,0.222222222,,,
80045.js,0.713105077,0.087903832,0.088036117,0.173247779,,,
80055.js,0.565656566,0.055350554,0.056603774,0.092592593,,,
80121.js,0.705882353,0.142857143,0.172413793,0.238095238,,,
80761.js,0.777777778,0.185185185,0.238095238,0.384615385,,,
80781.js,0.692307692,0.036199095,0.038461538,0.068965517,,,
81210.js,0.777777778,0.085714286,0.136363636,0.157894737,,,
81329.js,0.820512821,0.230769231,0.288461538,0.326086957,,,
81381.js,0.837837838,0.222222222,0.271186441,0.31372549,,,
81439.js,0.62962963,0.18,0.2,0.25,,,
81520.js,0.807692308,0.12962963,0.170731707,0.259259259,,,
81524.js,0.94047619,0.052287582,0.057142857,0.086956522,,,
81531.js,0.824561404,0.105263158,0.114285714,0.119402985,,,
81543.js,0.816326531,0.15,0.179104478,0.173913043,,,
81582.js,0.84375,0.074626866,0.081967213,0.1,,,
81583.js,0.654545455,0.052083333,0.055555556,0.056179775,,,
82079.js,0.697674419,0.094594595,0.112903226,0.111111111,,,
82121.js,0.75,0.169491525,0.217391304,0.256410256,,,
82363.js,0.872340426,0.087591241,0.091603053,0.141176471,,,
82367.js,0.9,0.169811321,0.191489362,0.28125,,,
82430.js,0.754098361,0.073619632,0.076433121,0.102564103,,,
82492.js,0.860759494,0.03785489,0.039344262,0.065217391,,,
82510.js,0.925,0.104,0.116071429,0.138297872,,,
82540.js,0.666666667,0.071942446,0.07518797,0.111111111,,,
82642.js,0.727272727,0.101851852,0.107843137,0.129411765,,,
82701.js,0.921052632,0.146666667,0.15942029,0.224489796,,,
82739.js,0.831683168,0.066176471,0.069230769,0.094736842,,,
82803.js,0.706896552,0.032332564,0.033254157,0.082840237,,,
82835.js,0.658823529,0.029473684,0.029850746,0.06763285,,,
82848.js,0.764705882,0.072072072,0.081632653,0.195121951,,,
82877.js,0.461538462,0.03030303,0.037037037,0.041666667,,,
82921.js,0.690140845,0.030120482,0.032467532,0.039370079,,,
82945.js,0.666666667,0.210526316,0.666666667,0.307692308,,,
82951.js,0.666666667,0.046511628,0.066666667,0.1,,,
82964.js,0.75,0.041666667,0.090909091,0.058823529,,,
83022.js,0.416666667,0.104651163,0.1125,0.134328358,,,
83042.js,0.6,0.12,0.157894737,0.25,,,
83089.js,0.5,0.054945055,0.063291139,0.090909091,,,
83096.js,0.516129032,0.039039039,0.039755352,0.051181102,,,
83152.js,0.166666667,0.023809524,0.034482759,0.045454545,,,
83154.js,0.173076923,0.029411765,0.035714286,0.052631579,,,
83197.js,0.28358209,0.038961039,0.042253521,0.057692308,,,
83217.js,0.28358209,0.038961039,0.046875,0.065217391,,,
83287.js,0.173076923,0.029411765,0.047619048,0.037037037,,,
83302.js,0.28358209,0.037974684,0.045454545,0.065217391,,,
83401.js,0.264705882,0.037974684,0.045454545,0.056603774,,,
83433.js,0.28358209,0.041666667,0.045454545,0.056603774,,,
83466.js,0.173076923,0.027777778,0.033333333,0.052631579,,,
83488.js,0.28358209,0.037037037,0.044117647,0.065217391,,,
83510.js,0.166666667,0.026315789,0.03125,0.045454545,,,
83524.js,0.264705882,0.037974684,0.04109589,0.065217391,,,
83553.js,0.173076923,0.022727273,0.026315789,0.05,,,
83582.js,0.188679245,0.026315789,0.03125,0.034482759,,,
83602.js,0.28358209,0.044117647,0.048387097,0.065217391,,,
83628.js,0.264705882,0.039473684,0.047619048,0.065217391,,,
83697.js,0.173076923,0.029411765,0.047619048,0.037037037,,,
83708.js,0.264705882,0.02970297,0.031578947,0.065217391,,,
83724.js,0.173076923,0.029411765,0.035714286,0.05,,,
83803.js,0.28358209,0.036144578,0.042857143,0.065217391,,,
83869.js,0.830508475,0.152173913,0.162790698,0.172839506,,,
83881.js,0.671232877,0.092198582,0.096296296,0.108333333,,,
83941.js,0.739726027,0.02259887,0.022909507,0.033670034,,,
84008.js,0.777777778,0.065789474,0.071428571,0.161290323,,,
84067.js,0.696969697,0.1875,0.235294118,0.260869565,,,
84075.js,0.818181818,0.172413793,0.3125,0.416666667,,,
84248.js,0.709302326,0.04040404,0.040816327,0.069164265,,,
84253.js,0.709302326,0.041450777,0.041884817,0.068767908,,,
84651.js,0.7,0.074074074,0.133333333,0.142857143,,,
84966.js,0.698113208,0.111111111,0.117647059,0.155844156,,,
84997.js,0.565217391,0.119047619,0.138888889,0.15625,,,
85263.js,0.846153846,0.0625,0.166666667,0.095238095,,,
85375.js,0.802197802,0.023584906,0.023877746,0.032051282,,,
85565.js,0.740740741,0.092783505,0.098901099,0.147540984,,,
85601.js,0.787037037,0.025889968,0.02640264,0.045714286,,,
85630.js,0.333333333,0.057692308,0.065217391,0.125,,,
85675.js,0.444444444,0.088235294,0.136363636,0.142857143,,,
85769.js,0.416666667,0.125,0.171428571,0.181818182,,,
85776.js,0.363636364,0.098039216,0.131578947,0.133333333,,,
85945.js,0.833333333,0.142857143,0.181818182,0.357142857,,,
86050.js,0.555555556,0.130434783,0.181818182,0.222222222,,,
86052.js,0.404255319,0.054054054,0.06557377,0.08,,,
86060.js,0.717391304,0.126436782,0.135802469,0.177419355,,,
86065.js,0.574468085,0.075,0.089552239,0.107142857,,,
86142.js,0.767123288,0.090225564,0.1,0.116504854,,,
86222.js,0.758389262,0.04601227,0.047923323,0.064655172,,,
86243.js,0.774725275,0.040712468,0.041343669,0.051948052,,,
86282.js,0.783783784,0.077586207,0.087378641,0.082568807,,,
86298.js,0.516129032,0.053763441,0.057471264,0.069444444,,,
86313.js,0.734177215,0.036885246,0.037894737,0.048257373,,,
86374.js,0.6,0.083333333,0.111111111,0.181818182,,,
86416.js,0.846153846,0.148148148,0.285714286,0.19047619,,,
86436.js,0.555555556,0.086956522,0.2,0.117647059,,,
86441.js,0.5,0.069767442,0.117647059,0.090909091,,,
86484.js,0.52,0.075757576,0.092592593,0.147058824,,,
86504.js,0.555555556,0.086956522,0.2,0.2,,,
86507.js,0.6,0.066666667,0.083333333,0.153846154,,,
86511.js,0.8,0.173913043,0.222222222,0.333333333,,,
86550.js,0.636363636,0.111111111,0.11827957,0.166666667,,,
86633.js,0.65060241,0.068181818,0.073619632,0.096774194,,,
86715.js,0.333333333,0.056603774,0.063829787,0.115384615,,,
86735.js,0.75,0.109756098,0.118421053,0.176470588,,,
86737.js,0.636363636,0.090909091,0.111111111,0.15,,,
86832.js,0.62745098,0.080357143,0.090909091,0.09375,,,
86834.js,0.706624606,0.036345776,0.03681592,0.06156406,,,
8684.js,1,0.055555556,0.2,0.25,,,
86904.js,0.800884956,0.080912863,0.081932773,0.102902375,,,
86969.js,0.53968254,0.058823529,0.0625,0.077922078,,,
87389.js,0.823529412,0.019230769,0.025641026,0.027777778,,,
87524.js,0.88372093,0.147058824,0.178571429,0.204081633,,,
87741.js,0.6,0.071428571,0.133333333,0.105263158,,,
87950.js,0.777777778,0.08,0.166666667,0.181818182,,,
88026.js,0.793103448,0.006060606,0.00617284,0.00856531,,,
88276.js,0.777777778,0.04,0.083333333,0.090909091,,,
88338.js,0.846153846,0.068965517,0.125,0.133333333,,,
88368.js,0.571428571,0.080882353,0.084615385,0.114583333,,,
88465.js,0.3515625,0.091549296,0.095588235,0.121495327,,,
88546.js,0.708333333,0.0625,0.085714286,0.09375,,,
88562.js,0.543478261,0.074468085,0.086419753,0.090909091,,,
88593.js,0.597701149,0.118556701,0.122340426,0.149350649,,,
88669.js,0.6,0.090909091,0.119047619,0.128205128,,,
88889.js,0.754716981,0.103092784,0.117647059,0.12987013,,,
8919.js,1,0.125,0.272727273,0.428571429,,,
89559.js,0.333333333,0.05,0.142857143,0.142857143,,,
90125.js,1,0.088235294,0.142857143,0.142857143,,,
90423.js,0.72,0.255813953,0.297297297,0.407407407,,,
90882.js,0.645669291,0.128888889,0.132420091,0.172619048,,,
90957.js,0.857142857,0.111111111,0.119047619,0.256410256,,,
90997.js,0.98,0.061538462,0.06779661,0.06779661,,,
91037.js,0.793650794,0.235294118,0.25,0.266666667,,,
91446.js,0.666666667,0.152173913,0.175,0.194444444,,,
91641.js,0.689655172,0.11,0.113402062,0.15942029,,,
91654.js,0.666666667,0.227272727,0.257731959,0.304878049,,,
91677.js,0.62962963,0.185185185,0.208333333,0.243902439,,,
92077.js,0.646153846,0.042857143,0.044776119,0.06557377,,,
92320.js,0.428571429,0.051282051,0.060606061,0.285714286,,,
92366.js,0.355555556,0.056140351,0.05734767,0.115107914,,,
92546.js,0.741935484,0.104651163,0.1125,0.191489362,,,
93418.js,0.851851852,0.078167116,0.080779944,0.138755981,,,
93597.js,0.952830189,0.012517385,0.012729844,0.028391167,,,
93824.js,0.729508197,0.121052632,0.125340599,0.212962963,,,
93974.js,0.727272727,0.042105263,0.042643923,0.087719298,,,
93975.js,0.901408451,0.051575931,0.052478134,0.090909091,,,
93979.js,0.840277778,0.02962963,0.029895366,0.05988024,,,
94051.js,0.88125,0.057788945,0.058375635,0.1,,,
94154.js,0.571428571,0.127659574,0.176470588,0.24,,,
94197.js,0.789473684,0.081081081,0.090909091,0.183673469,,,
94320.js,0.739130435,0.121621622,0.14516129,0.310344828,,,
94926.js,0.78125,0.144927536,0.178571429,0.227272727,,,
94937.js,0.652173913,0.25,0.285714286,0.48,,,
95121.js,0.571428571,0.083333333,0.1,0.153846154,,,
95176.js,1,1,1,1,,,
95177.js,0.569444444,0.029739777,0.031128405,0.074766355,,,
95188.js,0.454545455,0.08,0.153846154,0.142857143,,,
95192.js,0.454545455,0.125,0.272727273,0.230769231,,,
95219.js,1,0.1875,0.333333333,0.333333333,,,
95239.js,0.426470588,0.008070433,0.008142117,0.022869023,,,
95281.js,0.6,0.035714286,0.0625,0.076923077,,,
95304.js,0.365853659,0.034482759,0.04,0.052631579,,,
95405.js,0.46031746,0.009090909,0.009615385,0.011235955,,,
95435.js,0.56,0.023529412,0.025316456,0.034188034,,,
95511.js,0.964285714,0.3,0.333333333,0.45,,,
95523.js,0.801886792,0.246073298,0.264044944,0.333333333,,,
95572.js,0.375,0.075,0.111111111,0.142857143,,,
95679.js,0.81294964,0.026392962,0.027355623,0.038626609,,,
95694.js,0.904761905,0.027777778,0.041666667,0.043478261,,,
95721.js,0.904761905,0.027777778,0.041666667,0.043478261,,,
95745.js,0.904761905,0.027777778,0.041666667,0.043478261,,,
95768.js,0.444444444,0.026415094,0.027667984,0.116666667,,,
9587.js,1,0.176470588,0.333333333,0.333333333,,,
95904.js,0.654545455,0.049382716,0.051948052,0.139534884,,,
95931.js,1,0.066666667,0.5,0,,,
95998.js,0.48,0.166666667,0.222222222,0.2,,,
96010.js,0.603960396,0.117647059,0.125,0.137931034,,,
96081.js,0.52173913,0.007826087,0.007915567,0.022727273,,,
96123.js,0.941176471,0.233333333,0.254545455,0.311111111,,,
9627.js,1,0.142857143,0.333333333,0.5,,,
96273.js,0.534883721,0.046728972,0.053191489,0.068493151,,,
96286.js,0.769230769,0.069767442,0.1,0.103448276,,,
9633.js,0.75,0.055555556,0.2,0.2,,,
96349.js,0.733333333,0.076923077,0.090909091,0.15,,,
96402.js,0.807692308,0.133333333,0.142857143,0.243902439,,,
96412.js,0.722222222,0.170731707,0.194444444,0.21875,,,
96460.js,1,0.210526316,0.666666667,0.307692308,,,
96628.js,0.712121212,0.12605042,0.132743363,0.138888889,,,
96629.js,0.730666667,0.063965885,0.064377682,0.088626292,,,
96632.js,0.866666667,0.090909091,0.142857143,0.166666667,,,
96733.js,1,1,1,1,,,
96992.js,0.604651163,0.107526882,0.102272727,0.15,,,
97008.js,0.780104712,0.058939096,0.060240964,0.095846645,,,
97015.js,1,0.05,0.071428571,0.071428571,,,
97018.js,0.75,0.178217822,0.189473684,0.276923077,,,
97023.js,0.52173913,0.191489362,0.219512195,0.25,,,
97154.js,0.538461538,0.083333333,0.1,0.214285714,,,
97238.js,0.611940299,0.079207921,0.081632653,0.134453782,,,
97844.js,0.658823529,0.025059666,0.025240385,0.070707071,,,
97865.js,0.846153846,0.214285714,0.272727273,0.272727273,,,
97887.js,0.6,0.119402985,0.131147541,0.195121951,,,
97965.js,0.583333333,0.147058824,0.178571429,0.227272727,,,
97966.js,0.613636364,0.13253012,0.142857143,0.171875,,,
97999.js,0.6,0.178571429,0.227272727,0.277777778,,,
9814.js,0.533333333,0.0625,0.105263158,0.111111111,,,
98573.js,0.763157895,0.169230769,0.186440678,0.255813953,,,
98605.js,0.894736842,0.285714286,0.344827586,0.454545455,,,
98660.js,0.75,0.263157895,0.3125,0.416666667,,,
98850.js,0.85915493,0.079365079,0.083333333,0.107526882,,,
98878.js,0.925,0.063380282,0.069767442,0.157894737,,,
98893.js,0.891891892,0.126984127,0.140350877,0.166666667,,,
98898.js,0.816666667,0.109243697,0.122641509,0.142857143,,,
98963.js,0.96350365,0.107407407,0.109848485,0.156756757,,,
99018.js,0.627118644,0.133802817,0.139705882,0.2,,,
99031.js,0.694444444,0.191780822,0.208955224,0.28,,,
99032.js,0.629213483,0.120171674,0.126696833,0.197183099,,,
99044.js,0.934782609,0.150537634,0.16091954,0.254545455,,,
99092.js,0.65,0.106382979,0.12195122,0.151515152,,,
99152.js,0.571428571,0.161290323,0.263157895,0.2,,,
99502.js,0.8,0.038461538,0.076923077,0.083333333,,,
9958.js,0.333333333,0.05,0.142857143,0.166666667,,,
99611.js,0.8,0.111538462,0.116935484,0.168604651,,,